model,line,line_name,planning_year,case,unit,value,end_value,start_region,dest_region,km,end_cap,start_cap,scenario,configuration,child_scenario,cap
TEMOA,18.0,MISC_to_SPPC,2040,full-base-200,MW,890684.0,,MISC,SPPC,696.0754685319118,,,base,base,carbon_price,1279.58
TEMOA,19.0,MISC_to_SPPN,2040,full-base-200,MW,468756.0,,MISC,SPPN,919.2234841721058,,,base,base,carbon_price,509.948
TEMOA,20.0,MISC_to_SPPS,2040,full-base-200,MW,374814.0,,MISC,SPPS,1164.3004320004338,,,base,base,carbon_price,321.922
TEMOA,22.0,MISE_to_MISW,2040,full-base-200,MW,55400.0,,MISE,MISW,1338.0895372438338,,,base,base,carbon_price,41.4024
TEMOA,24.0,MISS_to_SPPC,2040,full-base-200,MW,101041.0,,MISS,SPPC,1264.309793619994,,,base,base,carbon_price,79.9182
TEMOA,25.0,MISS_to_SPPS,2040,full-base-200,MW,1731944.0,,MISS,SPPS,1083.4402589451677,,,base,base,carbon_price,1598.56
TEMOA,27.0,MISS_to_SRSE,2040,full-base-200,MW,483350.0,,MISS,SRSE,825.7437764420143,,,base,base,carbon_price,585.351
TEMOA,29.0,MISW_to_PJMC,2040,full-base-200,MW,256822.0,,MISW,PJMC,577.3769837220765,,,base,base,carbon_price,444.809
TEMOA,30.0,MISW_to_SPPC,2040,full-base-200,MW,23196.0,,MISW,SPPC,1195.0293103479462,,,base,base,carbon_price,19.4101
TEMOA,32.0,NWPP_to_RMRG,2040,full-base-200,MW,155569.0,,NWPP,RMRG,256.39318164425606,,,base,base,carbon_price,606.761
TEMOA,34.0,NYCW_to_PJME,2040,full-base-200,MW,148469.0,,NYCW,PJME,81.02077938846139,,,base,base,carbon_price,1832.48
TEMOA,35.0,NYUP_to_PJME,2040,full-base-200,MW,671895.0,,NYUP,PJME,316.61636032760543,,,base,base,carbon_price,2122.11
TEMOA,36.0,PJMC_to_PJMW,2040,full-base-200,MW,173286.0,,PJMC,PJMW,484.9526117173539,,,base,base,carbon_price,357.326
TEMOA,37.0,PJMD_to_PJME,2040,full-base-200,MW,98926.0,,PJMD,PJME,139.26433395480618,,,base,base,carbon_price,710.349
TEMOA,39.0,PJMD_to_SRCA,2040,full-base-200,MW,337481.0,,PJMD,SRCA,525.2547915890101,,,base,base,carbon_price,642.509
TEMOA,40.0,PJME_to_PJMW,2040,full-base-200,MW,6191363.0,,PJME,PJMW,482.9870637110515,,,base,base,carbon_price,12818.9
TEMOA,42.0,PJMW_to_SRCE,2040,full-base-200,MW,37221.0,,PJMW,SRCE,542.940224506259,,,base,base,carbon_price,68.5546
TEMOA,43.0,RMRG_to_SPPC,2040,full-base-200,MW,428527.0,,RMRG,SPPC,936.6269837220768,,,base,base,carbon_price,457.522
TEMOA,44.0,RMRG_to_SPPN,2040,full-base-200,MW,387205.0,,RMRG,SPPN,780.5713741841813,,,base,base,carbon_price,496.053
TEMOA,45.0,RMRG_to_SRSG,2040,full-base-200,MW,255357.0,,RMRG,SRSG,1451.9389962866967,,,base,base,carbon_price,175.873
TEMOA,46.0,SPPC_to_SPPN,2040,full-base-200,MW,29640.0,,SPPC,SPPN,261.19343417595013,,,base,base,carbon_price,113.48
TEMOA,47.0,SPPC_to_SPPS,2040,full-base-200,MW,65304.0,,SPPC,SPPS,455.0277413171593,,,base,base,carbon_price,143.517
TEMOA,48.0,SPPN_to_SPPS,2040,full-base-200,MW,194585.0,,SPPN,SPPS,679.4249275747745,,,base,base,carbon_price,286.396
TEMOA,49.0,SPPS_to_SRSG,2040,full-base-200,MW,4101104.0,,SPPS,SRSG,1530.6511537017682,,,base,base,carbon_price,2679.32
TEMOA,50.0,SPPS_to_TRE,2040,full-base-200,MW,82808.0,,SPPS,TRE,501.3042951289656,,,base,base,carbon_price,165.185
TEMOA,51.0,SPPS_to_TREW,2040,full-base-200,MW,53559.0,,SPPS,TREW,594.5912331781975,,,base,base,carbon_price,90.0768
TEMOA,52.0,SRCA_to_SRCE,2040,full-base-200,MW,48881.0,,SRCA,SRCE,1047.313910703395,,,base,base,carbon_price,46.6729
TEMOA,54.0,SRCE_to_SRSE,2040,full-base-200,MW,14081.0,,SRCE,SRSE,808.9930595294763,,,base,base,carbon_price,17.4057
TEMOA,56.0,NWPP_to_SPPN,2040,full-base-200,MW,1899608.0,,NWPP,SPPN,2877.9361274282305,,,base,base,carbon_price,660.059
TEMOA,57.0,SRSG_to_TRE,2040,full-base-200,MW,1782890.0,,SRSG,TRE,1692.23667175099,,,base,base,carbon_price,1053.57
TEMOA,4.0,BASN_to_RMRG,2045,full-base-200,MW,1701273.0,,BASN,RMRG,1478.968739910536,,,base,base,carbon_price,1150.31
TEMOA,9.0,CASO_to_SRSG,2045,full-base-200,MW,1409856.0,,CASO,SRSG,670.4280089248628,,,base,base,carbon_price,2102.92
TEMOA,10.0,FRCC_to_SRSE,2045,full-base-200,MW,66093.0,,FRCC,SRSE,930.705776696937,,,base,base,carbon_price,71.0138
TEMOA,11.0,ISNE_to_NYCW,2045,full-base-200,MW,4896.0,,ISNE,NYCW,208.76319678780865,,,base,base,carbon_price,23.4507
TEMOA,12.0,ISNE_to_NYUP,2045,full-base-200,MW,91344.0,,ISNE,NYUP,422.4133412443229,,,base,base,carbon_price,216.243
TEMOA,13.0,MISC_to_MISE,2045,full-base-200,MW,92310.0,,MISC,MISE,993.3851724175372,,,base,base,carbon_price,92.9246
TEMOA,16.0,MISC_to_PJMC,2045,full-base-200,MW,12712.0,,MISC,PJMC,626.2046711986147,,,base,base,carbon_price,20.2998
TEMOA,17.0,MISC_to_PJMW,2045,full-base-200,MW,1744819.0,,MISC,PJMW,636.7767278564246,,,base,base,carbon_price,2740.08
TEMOA,18.0,MISC_to_SPPC,2045,full-base-200,MW,1320901.0,,MISC,SPPC,696.0754685319118,,,base,base,carbon_price,1897.64
TEMOA,19.0,MISC_to_SPPN,2045,full-base-200,MW,429345.0,,MISC,SPPN,919.2234841721058,,,base,base,carbon_price,467.074
TEMOA,20.0,MISC_to_SPPS,2045,full-base-200,MW,1692718.0,,MISC,SPPS,1164.3004320004338,,,base,base,carbon_price,1453.85
TEMOA,22.0,MISE_to_MISW,2045,full-base-200,MW,56180.0,,MISE,MISW,1338.0895372438338,,,base,base,carbon_price,41.985
TEMOA,24.0,MISS_to_SPPC,2045,full-base-200,MW,127227.0,,MISS,SPPC,1264.309793619994,,,base,base,carbon_price,100.63
TEMOA,25.0,MISS_to_SPPS,2045,full-base-200,MW,1873387.0,,MISS,SPPS,1083.4402589451677,,,base,base,carbon_price,1729.11
TEMOA,27.0,MISS_to_SRSE,2045,full-base-200,MW,192630.0,,MISS,SRSE,825.7437764420143,,,base,base,carbon_price,233.281
TEMOA,28.0,MISW_to_NWPP,2045,full-base-200,MW,181777.0,,MISW,NWPP,14040.700523946523,,,base,base,carbon_price,12.9464
TEMOA,29.0,MISW_to_PJMC,2045,full-base-200,MW,492404.0,,MISW,PJMC,577.3769837220765,,,base,base,carbon_price,852.83
TEMOA,30.0,MISW_to_SPPC,2045,full-base-200,MW,195552.0,,MISW,SPPC,1195.0293103479462,,,base,base,carbon_price,163.638
TEMOA,31.0,MISW_to_SPPN,2045,full-base-200,MW,52440.0,,MISW,SPPN,1014.1486283848258,,,base,base,carbon_price,51.7084
TEMOA,32.0,NWPP_to_RMRG,2045,full-base-200,MW,361412.0,,NWPP,RMRG,256.39318164425606,,,base,base,carbon_price,1409.6
TEMOA,34.0,NYCW_to_PJME,2045,full-base-200,MW,95835.0,,NYCW,PJME,81.02077938846139,,,base,base,carbon_price,1182.85
TEMOA,35.0,NYUP_to_PJME,2045,full-base-200,MW,56501.0,,NYUP,PJME,316.61636032760543,,,base,base,carbon_price,178.452
TEMOA,36.0,PJMC_to_PJMW,2045,full-base-200,MW,34877.0,,PJMC,PJMW,484.9526117173539,,,base,base,carbon_price,71.9187
TEMOA,37.0,PJMD_to_PJME,2045,full-base-200,MW,82293.0,,PJMD,PJME,139.26433395480618,,,base,base,carbon_price,590.911
TEMOA,38.0,PJMD_to_PJMW,2045,full-base-200,MW,5850.0,,PJMD,PJMW,493.7545177764829,,,base,base,carbon_price,11.8487
TEMOA,39.0,PJMD_to_SRCA,2045,full-base-200,MW,662373.0,,PJMD,SRCA,525.2547915890101,,,base,base,carbon_price,1261.05
TEMOA,40.0,PJME_to_PJMW,2045,full-base-200,MW,3309567.0,,PJME,PJMW,482.9870637110515,,,base,base,carbon_price,6852.29
TEMOA,42.0,PJMW_to_SRCE,2045,full-base-200,MW,213055.0,,PJMW,SRCE,542.940224506259,,,base,base,carbon_price,392.409
TEMOA,43.0,RMRG_to_SPPC,2045,full-base-200,MW,1702994.0,,RMRG,SPPC,936.6269837220768,,,base,base,carbon_price,1818.22
TEMOA,44.0,RMRG_to_SPPN,2045,full-base-200,MW,715402.0,,RMRG,SPPN,780.5713741841813,,,base,base,carbon_price,916.511
TEMOA,45.0,RMRG_to_SRSG,2045,full-base-200,MW,497716.0,,RMRG,SRSG,1451.9389962866967,,,base,base,carbon_price,342.794
TEMOA,46.0,SPPC_to_SPPN,2045,full-base-200,MW,30833.0,,SPPC,SPPN,261.19343417595013,,,base,base,carbon_price,118.045
TEMOA,47.0,SPPC_to_SPPS,2045,full-base-200,MW,115247.0,,SPPC,SPPS,455.0277413171593,,,base,base,carbon_price,253.274
TEMOA,48.0,SPPN_to_SPPS,2045,full-base-200,MW,180681.0,,SPPN,SPPS,679.4249275747745,,,base,base,carbon_price,265.932
TEMOA,49.0,SPPS_to_SRSG,2045,full-base-200,MW,4461741.0,,SPPS,SRSG,1530.6511537017682,,,base,base,carbon_price,2914.93
TEMOA,50.0,SPPS_to_TRE,2045,full-base-200,MW,208994.0,,SPPS,TRE,501.3042951289656,,,base,base,carbon_price,416.901
TEMOA,51.0,SPPS_to_TREW,2045,full-base-200,MW,129183.0,,SPPS,TREW,594.5912331781975,,,base,base,carbon_price,217.263
TEMOA,52.0,SRCA_to_SRCE,2045,full-base-200,MW,134084.0,,SRCA,SRCE,1047.313910703395,,,base,base,carbon_price,128.027
TEMOA,54.0,SRCE_to_SRSE,2045,full-base-200,MW,13144.0,,SRCE,SRSE,808.9930595294763,,,base,base,carbon_price,16.247
TEMOA,56.0,NWPP_to_SPPN,2045,full-base-200,MW,3175025.0,,NWPP,SPPN,2877.9361274282305,,,base,base,carbon_price,1103.23
TEMOA,57.0,SRSG_to_TRE,2045,full-base-200,MW,2604589.0,,SRSG,TRE,1692.23667175099,,,base,base,carbon_price,1539.14
TEMOA,4.0,BASN_to_RMRG,2050,full-base-200,MW,355830.0,,BASN,RMRG,1478.968739910536,,,base,base,carbon_price,240.593
TEMOA,7.0,CANO_to_NWPP,2050,full-base-200,MW,17858.0,,CANO,NWPP,1302.6110658309303,,,base,base,carbon_price,13.7094
TEMOA,9.0,CASO_to_SRSG,2050,full-base-200,MW,40010.0,,CASO,SRSG,670.4280089248628,,,base,base,carbon_price,59.6779
TEMOA,10.0,FRCC_to_SRSE,2050,full-base-200,MW,273884.0,,FRCC,SRSE,930.705776696937,,,base,base,carbon_price,294.276
TEMOA,13.0,MISC_to_MISE,2050,full-base-200,MW,157068.0,,MISC,MISE,993.3851724175372,,,base,base,carbon_price,158.114
TEMOA,17.0,MISC_to_PJMW,2050,full-base-200,MW,155515.0,,MISC,PJMW,636.7767278564246,,,base,base,carbon_price,244.222
TEMOA,18.0,MISC_to_SPPC,2050,full-base-200,MW,484118.0,,MISC,SPPC,696.0754685319118,,,base,base,carbon_price,695.497
TEMOA,19.0,MISC_to_SPPN,2050,full-base-200,MW,221689.0,,MISC,SPPN,919.2234841721058,,,base,base,carbon_price,241.17
TEMOA,20.0,MISC_to_SPPS,2050,full-base-200,MW,941658.0,,MISC,SPPS,1164.3004320004338,,,base,base,carbon_price,808.776
TEMOA,24.0,MISS_to_SPPC,2050,full-base-200,MW,79124.0,,MISS,SPPC,1264.309793619994,,,base,base,carbon_price,62.5829
TEMOA,25.0,MISS_to_SPPS,2050,full-base-200,MW,86010.0,,MISS,SPPS,1083.4402589451677,,,base,base,carbon_price,79.3863
TEMOA,27.0,MISS_to_SRSE,2050,full-base-200,MW,1113648.0,,MISS,SRSE,825.7437764420143,,,base,base,carbon_price,1348.66
TEMOA,29.0,MISW_to_PJMC,2050,full-base-200,MW,6741.0,,MISW,PJMC,577.3769837220765,,,base,base,carbon_price,11.6757
TEMOA,30.0,MISW_to_SPPC,2050,full-base-200,MW,49666.0,,MISW,SPPC,1195.0293103479462,,,base,base,carbon_price,41.5606
TEMOA,31.0,MISW_to_SPPN,2050,full-base-200,MW,23795.0,,MISW,SPPN,1014.1486283848258,,,base,base,carbon_price,23.4629
TEMOA,32.0,NWPP_to_RMRG,2050,full-base-200,MW,81797.0,,NWPP,RMRG,256.39318164425606,,,base,base,carbon_price,319.03
TEMOA,34.0,NYCW_to_PJME,2050,full-base-200,MW,20930.0,,NYCW,PJME,81.02077938846139,,,base,base,carbon_price,258.328
TEMOA,35.0,NYUP_to_PJME,2050,full-base-200,MW,8661.0,,NYUP,PJME,316.61636032760543,,,base,base,carbon_price,27.3562
TEMOA,36.0,PJMC_to_PJMW,2050,full-base-200,MW,28604.0,,PJMC,PJMW,484.9526117173539,,,base,base,carbon_price,58.9834
TEMOA,37.0,PJMD_to_PJME,2050,full-base-200,MW,63805.0,,PJMD,PJME,139.26433395480618,,,base,base,carbon_price,458.16
TEMOA,39.0,PJMD_to_SRCA,2050,full-base-200,MW,24407.0,,PJMD,SRCA,525.2547915890101,,,base,base,carbon_price,46.4662
TEMOA,40.0,PJME_to_PJMW,2050,full-base-200,MW,1066875.0,,PJME,PJMW,482.9870637110515,,,base,base,carbon_price,2208.91
TEMOA,42.0,PJMW_to_SRCE,2050,full-base-200,MW,14510.0,,PJMW,SRCE,542.940224506259,,,base,base,carbon_price,26.7245
TEMOA,43.0,RMRG_to_SPPC,2050,full-base-200,MW,237012.0,,RMRG,SPPC,936.6269837220768,,,base,base,carbon_price,253.048
TEMOA,44.0,RMRG_to_SPPN,2050,full-base-200,MW,291506.0,,RMRG,SPPN,780.5713741841813,,,base,base,carbon_price,373.452
TEMOA,45.0,RMRG_to_SRSG,2050,full-base-200,MW,376382.0,,RMRG,SRSG,1451.9389962866967,,,base,base,carbon_price,259.227
TEMOA,46.0,SPPC_to_SPPN,2050,full-base-200,MW,12090.0,,SPPC,SPPN,261.19343417595013,,,base,base,carbon_price,46.286
TEMOA,47.0,SPPC_to_SPPS,2050,full-base-200,MW,30244.0,,SPPC,SPPS,455.0277413171593,,,base,base,carbon_price,66.4666
TEMOA,48.0,SPPN_to_SPPS,2050,full-base-200,MW,93139.0,,SPPN,SPPS,679.4249275747745,,,base,base,carbon_price,137.085
TEMOA,49.0,SPPS_to_SRSG,2050,full-base-200,MW,206365.0,,SPPS,SRSG,1530.6511537017682,,,base,base,carbon_price,134.822
TEMOA,50.0,SPPS_to_TRE,2050,full-base-200,MW,28527.0,,SPPS,TRE,501.3042951289656,,,base,base,carbon_price,56.9064
TEMOA,51.0,SPPS_to_TREW,2050,full-base-200,MW,36580.0,,SPPS,TREW,594.5912331781975,,,base,base,carbon_price,61.5219
TEMOA,52.0,SRCA_to_SRCE,2050,full-base-200,MW,62963.0,,SRCA,SRCE,1047.313910703395,,,base,base,carbon_price,60.1185
TEMOA,53.0,SRCA_to_SRSE,2050,full-base-200,MW,10751.0,,SRCA,SRSE,750.9564568673488,,,base,base,carbon_price,14.317
TEMOA,54.0,SRCE_to_SRSE,2050,full-base-200,MW,17300.0,,SRCE,SRSE,808.9930595294763,,,base,base,carbon_price,21.3848
TEMOA,56.0,NWPP_to_SPPN,2050,full-base-200,MW,1819756.0,,NWPP,SPPN,2877.9361274282305,,,base,base,carbon_price,632.313
TEMOA,57.0,SRSG_to_TRE,2050,full-base-200,MW,97373.0,,SRSG,TRE,1692.23667175099,,,base,base,carbon_price,57.5408
USENSYS,,BASN_to_CANO,2023,full-base-200,MW,161338.0,161338.0,BASN,CANO,1613.3847128003597,100.0,100.0,base,base,carbon_price,
USENSYS,,BASN_to_CASO,2023,full-base-200,MW,6232667.0,6232667.0,BASN,CASO,1052.8154002870249,5920.0,5920.0,base,base,carbon_price,
USENSYS,,BASN_to_NWPP,2023,full-base-200,MW,7181335.0,7181335.0,BASN,NWPP,2143.6820330805017,3350.0,3350.0,base,base,carbon_price,
USENSYS,,BASN_to_RMRG,2023,full-base-200,MW,5546133.0,5546133.0,BASN,RMRG,1478.968739910536,3750.0,3750.0,base,base,carbon_price,
USENSYS,,BASN_to_SRSG,2023,full-base-200,MW,6445229.0,6445229.0,BASN,SRSG,1196.8856954277987,5385.0,5385.0,base,base,carbon_price,
USENSYS,,CANO_to_CASO,2023,full-base-200,MW,2493475.0,2493475.0,CANO,CASO,678.496525078502,3675.0,3675.0,base,base,carbon_price,
USENSYS,,CANO_to_NWPP,2023,full-base-200,MW,4787096.0,4787096.0,CANO,NWPP,1302.6110658309303,3675.0,3675.0,base,base,carbon_price,
USENSYS,,CASO_to_NWPP,2023,full-base-200,MW,5313368.0,5313368.0,CASO,NWPP,1859.1210098249192,2858.0,2858.0,base,base,carbon_price,
USENSYS,,CASO_to_SRSG,2023,full-base-200,MW,2919044.0,2919044.0,CASO,SRSG,670.4280089248628,4354.0,4354.0,base,base,carbon_price,
USENSYS,,FRCC_to_SRSE,2023,full-base-200,MW,3350541.0,3350541.0,FRCC,SRSE,930.705776696937,3600.0,3600.0,base,base,carbon_price,
USENSYS,,ISNE_to_NYCW,2023,full-base-200,MW,158660.0,190810.0,ISNE,NYCW,208.76319678780865,914.0,760.0,base,base,carbon_price,
USENSYS,,ISNE_to_NYUP,2023,full-base-200,MW,591379.0,591379.0,ISNE,NYUP,422.4133412443229,1400.0,1400.0,base,base,carbon_price,
USENSYS,,MISC_to_MISS,2023,full-base-200,MW,1488088.0,1488088.0,MISC,MISS,1432.2313664952487,1039.0,1039.0,base,base,carbon_price,
USENSYS,,MISC_to_MISW,2023,full-base-200,MW,2268174.0,2268174.0,MISC,MISW,1370.4981771620598,1655.0,1655.0,base,base,carbon_price,
USENSYS,,MISC_to_PJMC,2023,full-base-200,MW,3283817.0,3283817.0,MISC,PJMC,626.2046711986147,5244.0,5244.0,base,base,carbon_price,
USENSYS,,MISC_to_PJMW,2023,full-base-200,MW,3464702.0,3464702.0,MISC,PJMW,636.7767278564246,5441.0,5441.0,base,base,carbon_price,
USENSYS,,MISC_to_SPPC,2023,full-base-200,MW,995388.0,995388.0,MISC,SPPC,696.0754685319118,1430.0,1430.0,base,base,carbon_price,
USENSYS,,MISC_to_SPPS,2023,full-base-200,MW,1364560.0,1364560.0,MISC,SPPS,1164.3004320004338,1172.0,1172.0,base,base,carbon_price,
USENSYS,,MISC_to_SRCE,2023,full-base-200,MW,3024383.0,3024383.0,MISC,SRCE,807.5788459671032,3745.0,3745.0,base,base,carbon_price,
USENSYS,,MISE_to_PJMW,2023,full-base-200,MW,1789648.0,1789648.0,MISE,PJMW,672.2944948093907,2662.0,2662.0,base,base,carbon_price,
USENSYS,,MISS_to_SPPS,2023,full-base-200,MW,1838598.0,1838598.0,MISS,SPPS,1083.4402589451677,1697.0,1697.0,base,base,carbon_price,
USENSYS,,MISS_to_SRCE,2023,full-base-200,MW,3726069.0,3726069.0,MISS,SRCE,910.5740119711644,4092.0,4092.0,base,base,carbon_price,
USENSYS,,MISS_to_SRSE,2023,full-base-200,MW,735738.0,735738.0,MISS,SRSE,825.7437764420143,891.0,891.0,base,base,carbon_price,
USENSYS,,MISW_to_NWPP,2023,full-base-200,MW,2808140.0,2808140.0,MISW,NWPP,14040.700523946523,200.0,200.0,base,base,carbon_price,
USENSYS,,MISW_to_PJMC,2023,full-base-200,MW,1847606.0,1847606.0,MISW,PJMC,577.3769837220765,3200.0,3200.0,base,base,carbon_price,
USENSYS,,MISW_to_SPPN,2023,full-base-200,MW,5589987.0,5589987.0,MISW,SPPN,1014.1486283848258,5512.0,5512.0,base,base,carbon_price,
USENSYS,,NWPP_to_RMRG,2023,full-base-200,MW,102557.0,102557.0,NWPP,RMRG,256.39318164425606,400.0,400.0,base,base,carbon_price,
USENSYS,,NYCW_to_NYUP,2023,full-base-200,MW,794072.0,794072.0,NYCW,NYUP,319.03239545042265,2489.0,2489.0,base,base,carbon_price,
USENSYS,,NYCW_to_PJME,2023,full-base-200,MW,53474.0,437350.0,NYCW,PJME,81.02077938846139,5398.0,660.0,base,base,carbon_price,
USENSYS,,NYUP_to_PJME,2023,full-base-200,MW,397354.0,397354.0,NYUP,PJME,316.61636032760543,1255.0,1255.0,base,base,carbon_price,
USENSYS,,PJMC_to_PJMW,2023,full-base-200,MW,475254.0,475254.0,PJMC,PJMW,484.9526117173539,980.0,980.0,base,base,carbon_price,
USENSYS,,PJMD_to_PJME,2023,full-base-200,MW,167117.0,167117.0,PJMD,PJME,139.26433395480618,1200.0,1200.0,base,base,carbon_price,
USENSYS,,PJMD_to_PJMW,2023,full-base-200,MW,3421719.0,3421719.0,PJMD,PJMW,493.7545177764829,6930.0,6930.0,base,base,carbon_price,
USENSYS,,PJMD_to_SRCA,2023,full-base-200,MW,525255.0,525255.0,PJMD,SRCA,525.2547915890101,1000.0,1000.0,base,base,carbon_price,
USENSYS,,PJME_to_PJMW,2023,full-base-200,MW,1876405.0,1876405.0,PJME,PJMW,482.9870637110515,3885.0,3885.0,base,base,carbon_price,
USENSYS,,PJMW_to_SRCA,2023,full-base-200,MW,1097455.0,1097455.0,PJMW,SRCA,900.2912298442393,1219.0,1219.0,base,base,carbon_price,
USENSYS,,PJMW_to_SRCE,2023,full-base-200,MW,1809620.0,1809620.0,PJMW,SRCE,542.940224506259,3333.0,3333.0,base,base,carbon_price,
USENSYS,,RMRG_to_SPPC,2023,full-base-200,MW,196692.0,196692.0,RMRG,SPPC,936.6269837220768,210.0,210.0,base,base,carbon_price,
USENSYS,,RMRG_to_SPPN,2023,full-base-200,MW,320034.0,1465913.0,RMRG,SPPN,780.5713741841813,1878.0,410.0,base,base,carbon_price,
USENSYS,,RMRG_to_SRSG,2023,full-base-200,MW,891491.0,891491.0,RMRG,SRSG,1451.9389962866967,614.0,614.0,base,base,carbon_price,
USENSYS,,SPPC_to_SPPN,2023,full-base-200,MW,374290.0,789849.0,SPPC,SPPN,261.19343417595013,3024.0,1433.0,base,base,carbon_price,
USENSYS,,SPPC_to_SPPS,2023,full-base-200,MW,1534354.0,1534354.0,SPPC,SPPS,455.0277413171593,3372.0,3372.0,base,base,carbon_price,
USENSYS,,SPPS_to_SRSG,2023,full-base-200,MW,1545958.0,1545958.0,SPPS,SRSG,1530.6511537017682,1010.0,1010.0,base,base,carbon_price,
USENSYS,,SPPS_to_TRE,2023,full-base-200,MW,300783.0,300783.0,SPPS,TRE,501.3042951289656,600.0,600.0,base,base,carbon_price,
USENSYS,,SPPS_to_TREW,2023,full-base-200,MW,130810.0,1031616.0,SPPS,TREW,594.5912331781975,1735.0,220.0,base,base,carbon_price,
USENSYS,,SRCA_to_SRCE,2023,full-base-200,MW,226220.0,226220.0,SRCA,SRCE,1047.313910703395,216.0,216.0,base,base,carbon_price,
USENSYS,,SRCA_to_SRSE,2023,full-base-200,MW,1051339.0,1051339.0,SRCA,SRSE,750.9564568673488,1400.0,1400.0,base,base,carbon_price,
USENSYS,,SRCE_to_SRSE,2023,full-base-200,MW,2585542.0,2585542.0,SRCE,SRSE,808.9930595294763,3196.0,3196.0,base,base,carbon_price,
USENSYS,,TRE_to_TREW,2023,full-base-200,MW,11487357.0,11487357.0,TRE,TREW,694.9819646586291,16529.0,16529.0,base,base,carbon_price,
USENSYS,,ISNE_to_NYCW,2027,full-base-200,MW,32150.0,,ISNE,NYCW,208.76319678780865,,,base,base,carbon_price,154.0
USENSYS,,NYCW_to_PJME,2027,full-base-200,MW,383876.0,,NYCW,PJME,81.02077938846139,,,base,base,carbon_price,4738.0
USENSYS,,RMRG_to_SPPN,2027,full-base-200,MW,1145879.0,,RMRG,SPPN,780.5713741841813,,,base,base,carbon_price,1468.0
USENSYS,,SPPC_to_SPPN,2027,full-base-200,MW,415559.0,,SPPC,SPPN,261.19343417595013,,,base,base,carbon_price,1591.0
USENSYS,,SPPS_to_TREW,2027,full-base-200,MW,900806.0,,SPPS,TREW,594.5912331781975,,,base,base,carbon_price,1515.0
USENSYS,,CASO_to_SRSG,2030,full-base-200,MW,1720989.0,,CASO,SRSG,670.4280089248628,,,base,base,carbon_price,2567.0
USENSYS,,ISNE_to_NYUP,2030,full-base-200,MW,1410861.0,,ISNE,NYUP,422.4133412443229,,,base,base,carbon_price,3340.0
USENSYS,,MISC_to_SPPC,2030,full-base-200,MW,3206124.0,,MISC,SPPC,696.0754685319118,,,base,base,carbon_price,4606.0
USENSYS,,MISC_to_SPPS,2030,full-base-200,MW,4006358.0,,MISC,SPPS,1164.3004320004338,,,base,base,carbon_price,3441.0
USENSYS,,MISS_to_SPPS,2030,full-base-200,MW,16547383.0,,MISS,SPPS,1083.4402589451677,,,base,base,carbon_price,15273.0
USENSYS,,MISS_to_SRSE,2030,full-base-200,MW,5671208.0,,MISS,SRSE,825.7437764420143,,,base,base,carbon_price,6868.0
USENSYS,,MISW_to_PJMC,2030,full-base-200,MW,3875932.0,,MISW,PJMC,577.3769837220765,,,base,base,carbon_price,6713.0
USENSYS,,NWPP_to_RMRG,2030,full-base-200,MW,810715.0,,NWPP,RMRG,256.39318164425606,,,base,base,carbon_price,3162.0
USENSYS,,NYCW_to_NYUP,2030,full-base-200,MW,781629.0,,NYCW,NYUP,319.03239545042265,,,base,base,carbon_price,2450.0
USENSYS,,NYUP_to_PJME,2030,full-base-200,MW,885576.0,,NYUP,PJME,316.61636032760543,,,base,base,carbon_price,2797.0
USENSYS,,PJMC_to_PJMW,2030,full-base-200,MW,4363604.0,,PJMC,PJMW,484.9526117173539,,,base,base,carbon_price,8998.0
USENSYS,,PJMD_to_PJME,2030,full-base-200,MW,371279.0,,PJMD,PJME,139.26433395480618,,,base,base,carbon_price,2666.0
USENSYS,,PJME_to_PJMW,2030,full-base-200,MW,1395833.0,,PJME,PJMW,482.9870637110515,,,base,base,carbon_price,2890.0
USENSYS,,RMRG_to_SPPC,2030,full-base-200,MW,5589790.0,,RMRG,SPPC,936.6269837220768,,,base,base,carbon_price,5968.0
USENSYS,,RMRG_to_SPPN,2030,full-base-200,MW,1326971.0,,RMRG,SPPN,780.5713741841813,,,base,base,carbon_price,1700.0
USENSYS,,RMRG_to_SRSG,2030,full-base-200,MW,312167.0,,RMRG,SRSG,1451.9389962866967,,,base,base,carbon_price,215.0
USENSYS,,SPPS_to_SRSG,2030,full-base-200,MW,10639556.0,,SPPS,SRSG,1530.6511537017682,,,base,base,carbon_price,6951.0
USENSYS,,SPPS_to_TRE,2030,full-base-200,MW,3734216.0,,SPPS,TRE,501.3042951289656,,,base,base,carbon_price,7449.0
USENSYS,,SPPS_to_TREW,2030,full-base-200,MW,2521067.0,,SPPS,TREW,594.5912331781975,,,base,base,carbon_price,4240.0
USENSYS,,MISC_to_MISE,2030,full-base-200,MW,1770212.0,,MISC,MISE,993.3851724175372,,,base,base,carbon_price,1782.0
USENSYS,,MISC_to_SPPN,2030,full-base-200,MW,1393543.0,,MISC,SPPN,919.2234841721058,,,base,base,carbon_price,1516.0
USENSYS,,MISE_to_MISW,2030,full-base-200,MW,1136038.0,,MISE,MISW,1338.0895372438338,,,base,base,carbon_price,849.0
USENSYS,,MISS_to_SPPC,2030,full-base-200,MW,4516115.0,,MISS,SPPC,1264.309793619994,,,base,base,carbon_price,3572.0
USENSYS,,NWPP_to_SPPN,2030,full-base-200,MW,1548330.0,,NWPP,SPPN,2877.9361274282305,,,base,base,carbon_price,538.0
